press_date_at,pressing_time,die_number,production_number,specific_weight,production_length,production_weight,discard_thickness,discard_weight,pressing_type,plan_billet_quantities,actual_billet_quantities,billet_length,billet_size,work_quantity,total_ng,total_ok,dimension_check_date,etching_check_date,aging_check_date,packing_check_date,code_301,code_302,code_303,code_304,code_305,code_306,code_307,code_308,code_309,code_310,code_311,code_312,code_313,code_314,code_315,code_316,code_317,code_318,code_319,code_320,code_321,code_322,code_323,code_324,code_351,code_401,machine,mfg,productivity,total_time,"time code 300","time code 200"
2024-12-24,0.37,MXW20B-V02D,P3801101-M,6.42,2.000,12.84,35,4.17,◎,4,4,1200,9,31,31,0,2025-01-21,2024-12-25,2024-12-26,,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai,0.94552,0.37,0.0000,0.0000
2024-12-24,0.47,P5053B3-V01D,P5053-1083,9.8361,2.000,19.672,25,2.98,●,27,9,1200,9,43,5,38,2024-12-26,2024-12-25,2024-12-26,2025-01-06,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Dubai,1.81272,0.47,0.0000,0.0000
2024-12-23,3.50,PS63-V01D,S500A61T63X14X20,8.046,2.000,16.092,25,2.98,●,36,36,1200,9,215,0,215,2024-12-24,2024-12-23,2024-12-24,2024-12-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN,0.98852,3.50,0.0000,0.0000
2024-12-23,2.02,MGPM25B2-V01D,MGP25A-AC894-30K,6.19,3.000,18.57,35,4.17,●,22,22,1200,9,131,0,131,2024-12-24,2024-12-23,2024-12-24,2024-12-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN,1.20632,2.02,0.0000,0.0000
2024-12-23,1.65,MGJ06B-V01D,MGJ06K-BA394-20K,0.97794,2.000,1.956,50,5.95,●,21,21,600,9,546,6,540,2024-12-24,2024-12-23,2024-12-24,2024-12-24,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Dubai,0.64722,1.65,0.0000,0.0000
2024-12-23,1.22,CQ50T3-V01B-ZZZ,C2Q50A-AD140A30K,4.15908,3.000,12.477,25,2.98,●,24,23,1200,9,206,6,200,2024-12-25,2024-12-24,2024-12-24,2024-12-25,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN,2.11262,1.22,0.0000,0.0000
2024-12-23,2.13,XLA25B2-V02B,XLA25-1B-S,7.28,2.000,14.56,35,4.17,●,0,18,1200,9,124,10,114,2024-12-24,2024-12-24,2024-12-25,2024-12-25,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai,0.84632,2.13,0.0000,0.0000
2024-12-23,2.68,CQ40T3-V01B-ZZZ,C2Q40A-AD139A30K,2.77506,3.000,8.325,25,2.98,●,28,28,1200,9,391,10,381,2024-12-24,2024-12-24,2024-12-24,2024-12-26,0,0,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,VN,1.21312,2.68,0.0000,0.0000
2024-12-23,0.92,CP9650T-V01B,C9650ABAC960-30K,2.3463,3.000,7.039,35,4.17,●,20,11,600,9,75,0,75,2024-12-25,2024-12-24,2024-12-24,0000-00-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN,0.57592,0.92,0.0000,0.0000
2024-12-20,0.52,CXS32S3-V02D,CXS32A-BA025-20K,4.467,2.000,8.934,25,2.98,〇,2,2,1200,9,1,1,0,2024-12-23,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN,0.01732,0.52,0.0000,0.0000
2024-12-20,2.33,CQ40C-V01D,S501A61T43X16X30,3.321,3.000,9.963,25,2.98,●,21,21,1200,9,230,0,230,2024-12-23,2024-12-23,2024-12-23,2024-12-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai,0.98212,2.33,0.0000,0.0000
2024-12-20,1.25,CJ16P-V01D,C2J16M-AF113-25K,0.554,2.500,1.385,25,2.98,●,14,14,600,9,500,1,499,2024-12-23,2024-12-20,2024-12-23,2024-12-23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai,0.55402,1.25,0.0000,0.0000
2024-12-20,2.75,CP9650T-V02B,C9650ABAC960-30K,2.3463,3.000,7.039,60,7.14,●,36,36,600,9,251,41,210,2024-12-23,2024-12-20,2024-12-23,2024-12-30,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,VN,0.64252,2.75,0.0000,0.0000
2024-12-20,1.15,MHY25B-V02D,P3319401-M,4.18,2.000,8.36,35,4.17,●,0,14,1200,9,181,0,181,2024-12-23,2024-12-20,2024-12-23,2024-12-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai,1.31582,1.15,0.0000,0.0000
2024-12-20,3.42,MGPM20B2-V01D,MGP20A-AC893-30K,5.03,3.000,15.09,50,5.95,●,14,36,1200,9,251,2,249,2024-12-23,2024-12-23,2024-12-23,2024-12-23,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN,1.10862,3.42,0.0000,0.0000
2024-12-20,1.42,CP9640T-V03B,C9640ABAC959-30K,1.3959,3.000,4.188,25,2.98,●,17,14,600,9,182,5,177,2024-12-23,2024-12-23,2024-12-23,2025-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,VN,0.53802,1.42,0.0000,0.0000
2024-12-20,0.85,CYR63SR-V01D,CYR63E-AX668-30K,1.871,3.000,5.613,25,2.98,●,5,5,1200,9,90,0,90,2024-12-24,2024-12-23,2024-12-24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN,0.59432,0.85,0.0000,0.0000
2024-12-20,2.07,CQ32T3-V01B-ZZZ,C2Q32A-AD138A30K,2.30985,3.000,6.93,25,2.98,●,30,35,600,9,279,0,279,2024-12-24,2024-12-23,2024-12-24,2024-12-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN,0.93552,2.07,0.0000,0.0000
2024-12-19,3.30,CP9663T-V02B,C9663ABAC961-30K,2.5272,3.000,7.582,60,7.14,●,22,22,1200,9,307,4,303,2024-12-20,2024-12-19,2024-12-20,2024-12-31,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,VN,0.70532,3.30,0.0000,0.0000
2024-12-19,0.82,CYB10C-V01D,CYB10L-AS376-30K,0.506,3.000,1.518,35,4.17,●,8,8,600,9,256,25,231,2024-12-20,2024-12-19,2024-12-20,2025-08-07,0,0,0,7,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai,0.47582,0.82,0.0000,0.0000
2024-12-19,0.52,MXW20B-V02D,P3801101-M,6.42,2.000,12.84,35,4.17,〇,4,4,1200,9,31,31,0,2024-12-25,2024-12-19,2024-12-20,,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai,0.77042,0.52,0.0000,0.0000
2024-12-19,0.20,MXQ16B-V01D,P3802601B-M,2.15,2.000,4.3,35,4.17,〇,1,1,600,9,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai,0.02152,0.20,0.0000,0.0000
2024-12-19,0.75,MXS16B-V02D,P3800401B-M,2.6,2.000,5.2,60,7.14,◎,7,7,1200,9,153,10,143,2024-12-20,2024-12-19,2024-12-20,2024-12-20,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai,1.06082,0.75,0.0000,0.0000
2024-12-19,0.82,CQ40T3-V01B,C2Q40A-AD139A20K,2.77506,2.000,5.55,25,2.98,●,7,7,1200,9,140,0,140,2024-12-20,2024-12-19,2024-12-20,2024-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai,0.95142,0.82,0.0000,0.0000
2024-12-19,1.48,CQ40T3-V01B-ZZZ,C2Q40A-AD139A30K,2.77506,3.000,8.325,25,2.98,●,14,17,1200,9,238,2,236,2024-12-20,2024-12-19,2024-12-20,2024-12-20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,VN,1.33582,1.48,0.0000,0.0000
2024-12-19,0.88,CYR50SR-V01D,CYR50E-AX667-30K,1.655,3.000,4.965,25,2.98,●,4,4,1200,9,89,0,89,2024-12-20,2024-12-20,2024-12-20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN,0.50022,0.88,0.0000,0.0000
2024-12-19,2.38,CP9632T-V03B,C9632ABAC958-30K,1.2447,3.000,3.734,40,4.76,●,14,21,600,9,314,34,280,2024-12-20,2024-12-20,2024-12-20,2025-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,VN,0.49202,2.38,0.0000,0.0000
2024-12-19,0.90,CQS25T-V01D,CQS25-04-F6467-K,2.29975,2.000,4.6,25,2.98,●,14,14,600,9,166,1,165,2024-12-20,2024-12-20,2024-12-20,2024-12-20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai,0.84842,0.90,0.0000,0.0000
2024-12-19,1.58,CA80T-V01C,S370A63T89X80X30,3.18295,3.000,9.549,25,2.98,●,14,14,1200,9,166,8,158,2024-12-20,2024-12-20,2024-12-20,2025-01-09,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,VN,1.00112,1.58,0.0000,0.0000
2024-12-19,1.67,MGPL32B2-V01D,MGP32A-AC905-30K,7.11,3.000,21.33,35,4.17,●,14,14,1200,9,69,0,69,2024-12-23,2024-12-20,2024-12-20,2024-12-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN,0.88312,1.67,0.0000,0.0000
2024-12-19,0.58,CA50T-V01C,S370A63T58X50X30,1.81095,3.000,5.433,25,2.98,●,12,7,600,9,70,3,67,2024-12-23,2024-12-23,2024-12-23,2024-12-27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,VN,0.65192,0.58,0.0000,0.0000
2024-12-18,2.37,MGPM40B2-V02D,MGP40A-AC896-30K,9.68,3.000,29.04,25,2.98,●,36,27,1200,9,80,1,79,2024-12-19,2024-12-18,2024-12-19,2024-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,VN,0.98162,2.37,0.0000,0.0000
2024-12-18,0.72,CA50T-V02C,S370A63T58X50X30,1.81095,3.000,5.433,25,2.98,●,14,9,600,9,89,4,85,2024-12-19,2024-12-18,2024-12-19,2024-12-23,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,VN,0.67472,0.72,0.0000,0.0000
2024-12-18,0.38,CA50T-V01C,S370A63T58X50X30,1.81095,3.000,5.433,25,2.98,●,0,5,600,9,49,1,48,2024-12-19,2024-12-18,2024-12-19,2024-12-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,VN,0.69452,0.38,0.0000,0.0000
2024-12-18,2.20,MHY16B-V02D,P3319201-M,1.73,2.000,3.46,25,2.98,●,21,22,600,9,349,9,340,2024-12-19,2024-12-18,2024-12-19,2024-12-19,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai,0.54892,2.20,0.0000,0.0000
2024-12-18,2.00,MXS08E-V01D,P3800203-MH1,1.823,2.000,3.646,25,2.98,●,14,29,600,9,434,8,426,2024-12-25,2024-12-18,2024-12-19,2024-12-25,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,Dubai,0.79122,2.00,0.0000,0.0000
2024-12-18,0.25,MHZ20B2-V01E,P4811351-MH1,1.9,2.000,3.8,25,2.98,〇,1,1,600,9,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN,0.01522,0.25,0.0000,0.0000
2024-12-18,0.43,CYR40SR-V01D,CYR40E-AX666-30K,1.087,3.000,3.261,25,2.98,◎,3,3,600,9,47,,,,2024-12-19,2024-12-20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai,0.35372,0.43,0.0000,0.0000
2024-12-18,2.78,CP9650T-V01B,C9650ABAC960-30K,2.3463,3.000,7.039,35,4.17,●,36,36,600,9,251,0,251,2024-12-19,2024-12-19,2024-12-19,2024-12-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN,0.63482,2.78,0.0000,0.0000
2024-12-18,0.28,MHZ25B2-V01E,P4811451-MH1,2.9,2.000,5.8,25,2.98,〇,1,1,1200,9,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN,0.02052,0.28,0.0000,0.0000
2024-12-18,0.57,CYR32AR-V01D,CYR32L-AX665-20K,2.348,2.000,4.696,25,2.98,●,2,2,600,9,38,1,37,,2024-12-19,2024-12-20,2025-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Dubai,0.31492,0.57,0.0000,0.0000
2024-12-18,2.08,VP300M-V01D,VP300-22,4.32999,2.000,8.66,50,5.95,●,14,14,1200,9,167,1,166,2024-12-20,2024-12-19,2024-12-20,2024-12-20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai,0.69422,2.08,0.0000,0.0000
2024-12-18,0.60,CQ32T3-V01B,C2Q32A-AD138A20K,2.30985,2.000,4.62,25,2.98,●,7,7,600,9,83,0,83,2024-12-19,2024-12-19,2024-12-19,2024-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai,0.63912,0.60,0.0000,0.0000
2024-12-18,0.67,CQ32T3-V01B-ZZZ,C2Q32A-AD138A30K,2.30985,3.000,6.93,25,2.98,●,28,11,600,9,88,0,88,2024-12-19,2024-12-19,2024-12-19,2024-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN,0.91472,0.67,0.0000,0.0000
2024-12-17,1.92,CYB10C-V01D,CYB10L-AS376-30K,0.506,3.000,1.518,35,4.17,●,6,15,600,9,477,14,463,2024-12-18,2024-12-17,2024-12-18,2024-12-18,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai,0.37782,1.92,0.0000,0.0000
2024-12-17,0.35,MXQ08B-V02D,P3802401B-M,0.93,2.000,1.86,35,4.17,〇,0,1,600,9,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN,0.00532,0.35,0.0000,0.0000
2024-12-17,1.12,PS50B-V01D,S502A61T50X13X27,4.77333,2.700,12.888,25,2.98,●,8,8,1200,9,63,0,63,2024-12-18,2024-12-17,2024-12-19,2024-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN,0.72712,1.12,0.0000,0.0000
2024-12-17,1.95,CP9632T-V02B,C9632ABAC958-30K,1.2447,3.000,3.734,40,4.76,●,21,21,600,9,314,8,306,2024-12-18,2024-12-17,2024-12-18,2024-12-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,VN,0.60132,1.95,0.0000,0.0000
2024-12-17,0.52,CYR20SR-V01D,CYR20E-AX663-30K,0.595,3.000,1.785,25,2.98,●,2,2,600,9,58,25,33,2024-12-19,2024-12-17,2024-12-19,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,VN,0.20042,0.52,0.0000,0.0000
2024-12-17,0.70,CA80T-V01C,S370A63T89X80X30,3.18295,3.000,9.549,25,2.98,〇,13,5,1200,9,58,,,,2024-12-17,2024-12-19,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN,0.79122,0.70,0.0000,0.0000
2024-12-17,0.42,MXQ16B-V02D,P3802601B-M,2.15,2.000,4.3,35,4.17,〇,1,1,600,9,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai,0.01032,0.42,0.0000,0.0000
2024-12-17,3.75,MGPM40B2-V01D,MGP40A-AC896-30K,9.68,3.000,29.04,35,4.17,●,36,36,1200,9,107,2,105,2024-12-19,2024-12-18,2024-12-18,2024-12-19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN,0.82862,3.75,0.0000,0.0000
2024-12-17,0.43,CYR25SR-V01D,CYR25E-AX664-30K,0.69,3.000,2.07,25,2.98,●,2,2,600,9,51,22,29,2024-12-19,2024-12-18,2024-12-19,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,Dubai,0.24362,0.43,0.0000,0.0000
2024-12-17,0.62,CQS12T2-V01D,CQS12-04-F6464-K,1.10727,2.000,2.215,25,2.98,●,5,5,600,9,118,1,117,2024-12-19,2024-12-18,2024-12-19,2024-12-20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai,0.42382,0.62,0.0000,0.0000
2024-12-17,0.55,CQS16T2-V01D,CQS16-04-F6465-K,1.31652,2.000,2.633,25,2.98,●,5,5,600,9,108,6,102,2024-12-19,2024-12-18,2024-12-19,2024-12-19,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai,0.51702,0.55,0.0000,0.0000
2024-12-17,1.78,CP9640T-V03B,C9640ABAC959-30K,1.3959,3.000,4.188,25,2.98,●,19,17,600,9,220,11,209,2024-12-19,2024-12-18,2024-12-19,2024-12-25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,VN,0.51662,1.78,0.0000,0.0000
2024-12-17,-22.00,CYR15SR-V01D,CYR15E-AX662-30K,0.482,3.000,1.446,25,2.98,●,2,2,600,9,68,35,33,2024-12-19,2024-12-18,2024-12-19,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,Dubai,-0.00452,-22.00,0.0000,0.0000
2024-12-16,3.07,CP9663T-V01B,C9663ABAC961-30K,2.5272,3.000,7.582,60,7.14,●,21,21,1200,9,292,21,271,2024-12-17,2024-12-17,2024-12-17,2024-12-23,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,VN,0.72192,3.07,0.0000,0.0000
2024-12-16,0.35,MXS08B-V02D,P3800201B-M,1,2.000,2,35,4.17,〇,9,1,600,9,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai,0.00572,0.35,0.0000,0.0000
2024-12-16,3.42,CQ63T3-V01C-ZZZ,C2Q63A-AD141A30K,4.98231,3.000,14.947,35,4.17,●,25,25,1200,9,170,2,168,2024-12-18,2024-12-17,2024-12-18,2024-12-19,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN,0.74372,3.42,0.0000,0.0000
2024-12-16,0.65,CQ63T3-V01C,C2Q63A-AD141A20K,4.98231,2.000,9.965,25,2.98,●,5,5,1200,9,55,11,44,2024-12-18,2024-12-17,2024-12-18,2024-12-19,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai,0.84322,0.65,0.0000,0.0000
2024-12-16,0.80,CYR06SR-V01D,CYR06E-AX660-30K,0.225,3.000,0.675,25,2.98,●,2,2,600,9,156,104,52,2024-12-19,2024-12-17,2024-12-18,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,1,VN,0.13162,0.80,0.0000,0.0000
2024-12-16,1.68,CQ40T-V01B,C2Q40-04-J0780-K,3.08,2.000,6.16,35,4.17,●,17,17,1200,9,305,3,302,2024-12-18,2024-12-17,2024-12-17,2024-12-18,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai,1.11612,1.68,0.0000,0.0000
2024-12-16,0.67,JA8378,JA8378,1.41,2.775,3.913,25,2.98,◎,3,5,600,9,70,,,,2024-12-18,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN,0.41082,0.67,0.0000,0.0000
2024-12-16,1.13,MXS16B-V02D,P3800401B-M,2.6,2.000,5.2,60,7.14,◎,2,5,1200,9,109,3,106,2024-12-17,2024-12-17,2024-12-18,2024-12-20,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai,0.50012,1.13,0.0000,0.0000
2024-12-16,0.37,CYR10SR-V01D,CYR10E-AX661-30K,0.382,3.000,1.146,25,2.98,●,1,1,600,9,44,0,44,2024-12-19,2024-12-17,2024-12-18,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN,0.13752,0.37,0.0000,0.0000
2024-12-16,0.90,CP9650T-V03B,C9650ABAC960-30K,2.3463,3.000,7.039,35,4.17,〇,20,5,600,9,1,1,0,2024-12-20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN,0.00782,0.90,0.0000,0.0000
2024-12-16,1.00,CJ16P-V01D,C2J16M-AF113-25K,0.554,2.500,1.385,25,2.98,●,10,10,600,9,360,3,357,2024-12-17,2024-12-18,2024-12-18,2024-12-18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Dubai,0.49862,1.00,0.0000,0.0000
2024-12-13,0.67,MXS16B-V02D,P3800401B-M,2.6,2.000,5.2,60,7.14,◎,2,2,1200,9,45,0,45,2024-12-13,2024-12-13,2024-12-16,2024-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai,0.35102,0.67,0.0000,0.0000
2024-12-13,2.42,MGPM25B2-V01D,MGP25A-AC894-30K,6.19,3.000,18.57,35,4.17,●,24,24,1200,9,143,2,141,2024-12-16,2024-12-13,2024-12-16,2024-12-17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,VN,1.09882,2.42,0.0000,0.0000
2024-12-13,1.58,CA63T-V01C,S370A63T72X63X30,2.54708,3.000,7.641,50,5.95,●,14,14,1200,9,209,20,189,2024-12-16,2024-12-13,2024-12-14,2024-12-26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,VN,1.00862,1.58,0.0000,0.0000
2024-12-13,1.42,MGJ06B-V01D,MGJ06K-BA394-20K,0.97794,2.000,1.956,50,5.95,●,14,14,600,9,363,1,362,2024-12-16,2024-12-13,2024-12-16,2024-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Dubai,0.50122,1.42,0.0000,0.0000
2024-12-13,0.67,MSQ30B2-V04D,P6260301-D,5.19,2.070,10.743,35,4.17,〇,14,4,1200,9,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai,0.01612,0.67,0.0000,0.0000
2024-12-13,0.33,XLA25B2-V02B,XLA25-1B-S,7.28,2.000,14.56,35,4.17,●,1,2,1200,9,13,0,13,2024-12-16,2024-12-13,2024-12-16,2024-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai,0.56782,0.33,0.0000,0.0000
2024-12-13,1.00,CA50T-V01C,S370A63T58X50X30,1.81095,3.000,5.433,25,2.98,●,14,11,600,9,108,16,92,2024-12-16,2024-12-17,2024-12-16,2024-12-25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13,1,VN,0.58672,1.00,0.0000,0.0000
2024-12-13,0.83,CQ32T3-V01B,C2Q32A-AD138A20K,2.30985,2.000,4.62,25,2.98,●,10,10,600,9,119,11,108,2024-12-17,2024-12-16,2024-12-17,2024-12-17,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai,0.65972,0.83,0.0000,0.0000
2024-12-13,1.37,CQ32T3-V01B-ZZZ,C2Q32A-AD138A30K,2.30985,3.000,6.93,25,2.98,●,25,25,600,9,200,1,199,2024-12-17,2024-12-16,2024-12-17,2024-12-17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN,1.01412,1.37,0.0000,0.0000
2024-12-13,2.63,CQ50T3-V01B-ZZZ,C2Q50A-AD140A30K,4.15908,3.000,12.477,25,2.98,●,35,22,1200,9,197,9,188,2024-12-18,2024-12-16,2024-12-18,2024-12-18,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN,0.93342,2.63,0.0000,0.0000
2024-12-13,0.40,MXQ16B-V02D,P3802601B-M,2.15,2.000,4.3,35,4.17,〇,19,1,600,9,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai,0.01082,0.40,0.0000,0.0000
2024-12-13,1.95,MGPM20B2-V01D,MGP20A-AC893-30K,5.03,3.000,15.09,50,5.95,●,20,24,1200,9,167,0,167,2024-12-17,2024-12-17,2024-12-17,2024-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN,1.29232,1.95,0.0000,0.0000
2024-12-12,18.92,CQ40T3-V01B-ZZZ,C2Q40A-AD139A30K,2.77506,3.000,8.325,25,2.98,●,30,30,1200,9,419,2,417,2024-12-16,2024-12-13,2024-12-13,2024-11-14,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN,0.18432,18.93,0.0000,0.0000
