date,die_number,production_number,specific_weight,discard_thickness,stretch_reatio,press_start,press_finish,press_type,billet_size,billet_length,billet_lot_no,plan_billet_input,actual_billet_input,actual_ram_speed,actual_die_temp,ok_works,1st_billet_work_length,2nd_billet_work_length,work_qty_from_1st_billet,work_qty_from_2nd_billet,total_ng_works,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,351,billet_No01_work_length,billet_No02_work_length,billet_No03_work_length,billet_No04_work_length,billet_No05_work_length,billet_No06_work_length,billet_No07_work_length,billet_No08_work_length,billet_No09_work_length,billet_No10_work_length,billet_No11_work_length,billet_No12_work_length,billet_No13_work_length,billet_No14_work_length,billet_No15_work_length,billet_No16_work_length,billet_No17_work_length,billet_No18_work_length,billet_No19_work_length,billet_No20_work_length
âüèoì˙,å^î‘,ïiî‘,íPèd,ÉfÉBÉXÉJÅ[Éhå˙,ÉXÉgÉåÉbÉ`,äJén,èIóπ,âüèoéÌï ,ÉrÉåÉbÉgÉTÉCÉY,ÉrÉåÉbÉgí∑Ç≥,ÉrÉåÉbÉgêªë¢î‘çÜ,åvâÊÉrÉåÉbÉgêî,é¿ê—ÉrÉåÉbÉgêî,ÉâÉÄë¨Åié¿ë™Åj,ã‡å^â∑ìxÅié¿ë™Åj,ó«ïiêî,1stÉrÉåÉbÉgâüèoí∑Ç≥,2ndÉrÉåÉbÉgâüèoí∑Ç≥,1stÉrÉåÉbÉgêªïiêî,2ndÉrÉåÉbÉgêªïiêî,ëçïsó«êî,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,351,ÉrÉåÉbÉg01ñ{ñ⁄êªïií∑,ÉrÉåÉbÉg02ñ{ñ⁄êªïií∑,ÉrÉåÉbÉg03ñ{ñ⁄êªïií∑Ç≥,ÉrÉåÉbÉg04ñ{ñ⁄êªïií∑,ÉrÉåÉbÉg05ñ{ñ⁄êªïií∑,ÉrÉåÉbÉg06ñ{ñ⁄êªïií∑Ç≥,ÉrÉåÉbÉg07ñ{ñ⁄êªïií∑,ÉrÉåÉbÉg08ñ{ñ⁄êªïií∑,ÉrÉåÉbÉg09ñ{ñ⁄êªïií∑Ç≥,ÉrÉåÉbÉg10ñ{ñ⁄êªïií∑,ÉrÉåÉbÉg11ñ{ñ⁄êªïií∑,ÉrÉåÉbÉg12ñ{ñ⁄êªïií∑Ç≥,ÉrÉåÉbÉg13ñ{ñ⁄êªïií∑,ÉrÉåÉbÉg14ñ{ñ⁄êªïií∑,ÉrÉåÉbÉg15ñ{ñ⁄êªïií∑Ç≥,ÉrÉåÉbÉg16ñ{ñ⁄êªïií∑,ÉrÉåÉbÉg17ñ{ñ⁄êªïií∑,ÉrÉåÉbÉg18ñ{ñ⁄êªïií∑Ç≥,ÉrÉåÉbÉg19ñ{ñ⁄êªïií∑,ÉrÉåÉbÉg20ñ{ñ⁄êªïií∑
2021-09-28,XLA16B2-V01B,XLA16-1B-S,4.85,35,0.6,12:50:00,14:20:00,Åú,9,1200,"16X7-E9H5704A, 37X7-E9H5704A, 46X6-E9H5704A",20,20,6.8,445,,25.200000762939,26.39999961853,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.200000762939,26.39999961853,26.299999237061,26.299999237061,26.299999237061,26.299999237061,26.39999961853,26.299999237061,26.39999961853,26.299999237061,26.299999237061,26.10000038147,26.39999961853,26.299999237061,26.299999237061,26.10000038147,26.299999237061,26.299999237061,26.39999961853,26.39999961853
2021-10-01,VV10M1-V01B,DXT156-10-11,3.33,25,0.6,13:00:00,15:10:00,Åú,9,1200,"46X1-E9H5704A, 42X7-E9H5704A, 22X7-E9H5704A, 35X5-E9H5704A",20,20,4.7,443,,38.700000762939,39,16,17,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.700000762939,39,39,39,39.099998474121,39,39.200000762939,39.200000762939,39.099998474121,39.099998474121,39.099998474121,39.099998474121,39.099998474121,39.099998474121,39.200000762939,39.299999237061,39.299999237061,39.200000762939,39.299999237061,39.099998474121
2021-10-01,CRQ30B-V01D,P4730004-D,4.08,35,0.6,15:12:00,15:25:00,ÅZ,9,1200,35X1-E9H5704A,1,1,3.4,444,,30.10000038147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.10000038147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-02,XLA25B2-V01B,XLA25-1B-S,7.28,35,0.6,08:00:00,11:25:00,Åú,9,1200,"35X1-E9H5704A, 15X7-E9H5704A, 24X7-E9H5704A, 32X7-E9H5704A, 49X7-E9H5704A, 20X7-E9H5704A, 182X4-E9H5",40,40,5,443,,34.099998474121,34.799999237061,13,14,6,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.099998474121,34.799999237061,35,35,34.900001525879,34.900001525879,34.900001525879,34.900001525879,34.900001525879,34.900001525879,35,35,35,35,35,35,35,35,35,35
2021-10-04,MXW20B-V01D,P3801101-M,6.42,25,0.6,08:05:00,08:25:00,ÅZ,9,1200,182X1-E9H5799A,1,1,6,445,,18.200000762939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.200000762939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-04,VJ10M-V01D,VJ100-16-7,0.66,25,0.6,09:25:00,10:55:00,Åú,9,600,"201X1-E9J6095A, 183X4-E9J6095A, 179X1-E9J6095A, 204X4-E9J6095A",10,10,1.5,439,,48.400001525879,48.400001525879,20,20,45,0,16,0,23,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.400001525879,48.400001525879,47.400001525879,47.400001525879,46.799999237061,46.799999237061,46.700000762939,46.700000762939,46.799999237061,46.799999237061,46.799999237061,46.799999237061,46.799999237061,46.799999237061,46.799999237061,46.799999237061,46.799999237061,46.799999237061,46.799999237061,46.799999237061
2021-10-04,MHY10B-V01D,P3319101-M,1.02,25,0.6,08:30:00,09:20:00,Åú,9,600,201X6-E9J6095A,5,6,1.7,441,,31.299999237061,31.299999237061,11,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.299999237061,31.299999237061,31.299999237061,31.299999237061,31.299999237061,31.299999237061,31.299999237061,31.299999237061,31.299999237061,31.299999237061,31.39999961853,31.299999237061,0,0,0,0,0,0,0,0
2021-10-05,MYB20H1-V01D,MYB20LAA7164-20K,4.44,50,0.6,09:05:00,11:05:00,Åú,9,1200,"182X2-E9H5704A, 181X7-E9H5704A, 21X7-E9H5704A, 19X4-E9H5704A",20,20,6.2,450,,28.299999237061,29,11,12,11,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.299999237061,29,28.89999961853,29,28.89999961853,29,28.89999961853,28.89999961853,28.89999961853,28.89999961853,28.89999961853,28.89999961853,28.89999961853,28.89999961853,28.89999961853,29,28.89999961853,29,29,28.89999961853
2021-10-05,MHY16B-V01D,P3319201-M,1.73,35,0.6,08:05:00,08:55:00,Åú,9,600,"204X3-E9J6095A, 184X7-E9J6095A",10,10,3.6,445,,34,35.599998474121,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,35.599998474121,35.799999237061,35.900001525879,35.900001525879,36,36,36,35.900001525879,35.900001525879,0,0,0,0,0,0,0,0,0,0
2021-10-06,MYB16H-V01D,MYB16LAA7163-20K,2.98,35,0.6,08:45:00,09:55:00,Åú,9,1200,"29X7-E9H5704A, 27X4-E9H5704A",11,11,4.2,435,,42.099998474121,42.799999237061,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.099998474121,42.799999237061,42.900001525879,43,43,43,43,43,43,42.799999237061,0,0,0,0,0,0,0,0,0,0
2021-10-06,XLA40B2-V01B,XLA40-1B-S,12.34,50,0.6,08:25:00,08:45:00,ÅZ,9,1200,19X2-E9H5704A,2,2,6,459,,19.89999961853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.89999961853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-06,MSQ20B2-V01D,P6260201-D,4.66,50,0.6,08:00:00,08:20:00,ÅZ,9,1200,19X1-E9H5704A,1,1,5.2,450,,25.700000762939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.700000762939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-06,XLA25B2-V01B,XLA25-1B-S,7.28,35,0.6,13:00:00,10:15:00,Åú,9,1200,"27X3-E9H5704A, 47X7-E9H5704A, 53X7-E9H5704A, 17X7-E9H5704A, 28X7-E9H5704A, 12X7-E9H5799A",40,40,5,443,,35,35,13,14,14,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.900001525879,35,35,34.900001525879,35
2021-10-07,XLA16B2-V01B,XLA16-1B-S,4.85,35,0.6,08:00:00,10:20:00,Åú,9,1200,"2X5-E9H5799A, 23X7-E9H5799A, 32X7-E9H5799A, 33X7-E9H5799A, 19X7-E9H5799A",30,30,6.8,453,,26.10000038147,26.5,10,11,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26.10000038147,26.5,26.39999961853,26.39999961853,26.5,26.5,26.5,26.39999961853,26.5,26.5,26.5,26.39999961853,26.39999961853,26.5,26.5,26.5,26.39999961853,26.5,26.5,28
2021-10-07,XLA16BN-V01B,XLA16-3-1B,3.68,35,0.6,10:20:00,11:20:00,Åú,9,1200,"19X3-E9H5799, 21X7-E9H5799A",10,10,5.1,458,,33.400001525879,34.799999237061,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.400001525879,34.799999237061,35,35,35,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0
2021-10-08,VJ10M-V01D,VJ100-16-7,0.66,25,0.6,08:00:00,09:35:00,Åú,9,600,203X10-E9J6095A,9,10,1.5,442,,45.599998474121,45.599998474121,18,18,23,0,0,0,20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.599998474121,45.599998474121,46.400001525879,46.400001525879,45.799999237061,45.799999237061,46.700000762939,46.700000762939,46.700000762939,46.700000762939,46.700000762939,46.700000762939,46.700000762939,46.700000762939,46.700000762939,46.700000762939,46.700000762939,46.700000762939,46.700000762939,46.700000762939
2021-10-11,MHY16B-V01D,P3319201-M,1.73,35,0.6,13:10:00,14:25:00,Åú,9,600,"181X7-E9J6095A, 194X7-E9J6095A, 192X3-E9J6095A",18,17,3.6,480,,36,36,15,16,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,0,0,0
2021-10-11,MYB20H1-V01D,MYB20LAA7164-20K,4.44,35,0.6,09:00:00,11:00:00,Åú,9,1200,"156X7-E9H57771A, 18X6-E9H5799A, 18X1-E9H5771A, 35X7-E9H5799A, 25X7-E9H5799A, 31X2-E9H5799A",32,30,6.2,450,,28.89999961853,29,11,12,20,0,0,0,18,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.89999961853,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
2021-10-12,XLA16BN-V01B,XLA16-3-1B,3.68,35,0.6,13:30:00,15:20:00,Åú,9,1200,"31X5-E9H5799A, 183X7-E9H5799A, 22X5-E9H5799A",17,17,5.1,450,,34.599998474121,34.900001525879,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.599998474121,34.900001525879,34.900001525879,34.900001525879,34.900001525879,34.900001525879,34.900001525879,34.900001525879,34.900001525879,34.900001525879,34.900001525879,34.900001525879,34.900001525879,34.900001525879,34.900001525879,34.900001525879,34.900001525879,0,0,0
2021-10-13,CUJ16A-V01D,CUJ16A-AD253-20K,1.52,25,0.6,08:05:00,08:55:00,Åù,9,600,192X5-E9J6095A,5,5,2.2,450,,39,41,16,16,32,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-13,MHY20B-V01D,P3319301-M,2.95,35,0.6,08:50:00,09:10:00,Åù,9,1200,22X2-E9H5799A,5,2,4.1,442,,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-13,MHY25B-V01D,P3319401-M,4.18,35,0.6,09:20:00,09:40:00,Åù,9,1200,52X2-E9H5799A,1,2,5.8,449,,28,30.10000038147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,30.10000038147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-14,CQ40T-V01B,C2Q40-04-J0780-K,3.08,35,0.6,09:00:00,10:00:00,Åú,9,1200,29X5-E9H5799A,5,5,5.2,464,,39.900001525879,40.900001525879,17,17,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.900001525879,40.900001525879,41.099998474121,41.5,41.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-14,CQ50T-V01B,C2Q50-04-J0781-K,4.8,35,0.6,10:00:00,10:30:00,Åù,9,1200,"29X2-E9H5799A, 16X3-E9H5799A",5,5,4.3,451,,25.700000762939,26.89999961853,6,11,51,0,0,0,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.700000762939,26.89999961853,27.10000038147,27.200000762939,27.10000038147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-15,MXW20B-V01D,P3801101-M,6.42,25,0.6,08:00:00,08:15:00,ÅZ,9,1200,16X1-E9H5799A,1,1,6,440,,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-14,CQ32T-V01B,C2Q32-04-J0779-K,2.56,35,0.6,08:10:00,09:00:00,Åú,9,1200,13X5-E9H5799A,5,5,4.2,453,,49,50.400001525879,22,23,7,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,50.400001525879,50.599998474121,50.599998474121,50.700000762939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-15,XLA25B2-V01B,XLA25-1B-S,7.28,35,0.6,08:15:00,12:05:00,Åú,9,1200,"16X3-E9H5799A, 38X7-E9H5799A, 17X7-E9H5799A, 184X7-E9H5799A, 8X7-E9H5799A, 26X7-E9H5799A, 37X2-E9H57",40,40,5,456,,34.900001525879,34.900001525879,13,14,26,0,0,0,9,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.900001525879,34.900001525879,34.900001525879,34.900001525879,34.900001525879,35.099998474121,35.099998474121,35.099998474121,34.900001525879,35,34.900001525879,35,35,35,35,35,35,35,35,35.099998474121
2021-10-18,CUJ12A-V01D,CUJ12A-AD252-20K,1.07,35,1,08:15:00,08:35:00,Åú,9,600,181X1-E9J6095A,5,1,1.5,437,,29,26.200000762939,11,11,22,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,26.200000762939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-18,SY50MP-V01D,SY50M-20-E-1,6.73,35,0.6,14:30:00,15:40:00,Åú,9,1200,"30X6-E9H5799A, 20X7-E9H5799A, 36X1-E9H5799A",10,14,7.1,483,,36,38,15,16,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,38,38,38,38,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-19,MYB20H1-V01D,MYB20LAA7164-20K,4.44,35,0.6,08:05:00,08:30:00,Åú,9,1200,36X1-E9H5799A,2,2,6.2,450,,28.799999237061,29,11,12,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.799999237061,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-18,SY70M-V01B,SY7000-20-1,6.22,35,0.6,08:45:00,09:20:00,Åú,9,1200,37X4-E9H5799A,6,4,9,449,,39.599998474121,40.799999237061,16,17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.599998474121,40.799999237061,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-19,XLA25B2-V01B,XLA25-1B-S,7.28,35,0.6,08:30:00,13:30:00,Åú,9,1200,"36X4-E9H5799A, 28X7-E9H5799A, 14X6-E9H5799A, 34X7-E9H5799A, 04X7-E9H5799A, 01X7- E9H5799A, 11X2-E9H5",40,40,5,458,,34.700000762939,35,13,14,19,0,0,0,2,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.700000762939,35,35,35,35,35,35,35,35,35,35.099998474121,35.099998474121,35,35,35,35,35,35,35,35
2021-10-20,CUJ16A-V01D,CUJ16A-AD253-20K,1.52,25,1,10:00:00,10:15:00,ÅZ,9,600,220X1-E9J6095A,1,1,2.2,438,,39.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-20,MXW20B-V01D,P3801101-M,6.42,25,0.6,10:18:00,10:35:00,ÅZ,9,1200,11X1-E9H5799A,1,1,6,432,,18.700000762939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.700000762939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-20,SY50MP-V01D,SY50M-20-E-1,6.73,35,0.6,12:45:00,14:45:00,Åú,9,1200,"11X4-E9H5799A, 06X7-E9H5799A, 09X7-E9H5799A, 27X7-E9H5799A, 14X1-E9H5799A",26,26,7.1,446,,37.700000762939,38,15,16,7,0,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.700000762939,38,38.200000762939,30.10000038147,38.299999237061,38.299999237061,38.299999237061,38.299999237061,38.299999237061,38.299999237061,38.299999237061,38.299999237061,38.299999237061,0,0,0,0,0,0,0
2021-10-23,XLA25B2-V01B,XLA25-1B-S,7.28,35,0.6,08:05:00,11:30:00,Åú,9,1200,"5X7-E9H5799A, 10X7-E9H5799A, 24X7-E9H5799A, 15X7-E9H5799A, 3X7-E9H5799A, 171X5-E9H5771A",40,40,5,441,,34.799999237061,34.799999237061,13,14,38,0,0,0,13,0,0,0,0,0,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.799999237061,34.799999237061,34.799999237061,32.200000762939,38.599998474121,34.900001525879,35,34.900001525879,34.900001525879,34.900001525879,35,34.900001525879,35,35,35,35,35,35,34.900001525879,34.900001525879
2021-10-25,XLA25B2-V01B,XLA25-1B-S,7.28,35,0.6,08:40:00,11:00:00,Åú,9,1200,"171X2-E9H5771A, 169X7-E9H5771A, 170X7-E9H5771A, 148X7-E9H5771A, 167X5-E9H5771A",30,28,5,460,,32.799999237061,36.599998474121,12,14,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.799999237061,36.599998474121,35,35,35,34.900001525879,34.900001525879,33,36.5,35,35,35,35,34.900001525879,0,0,0,0,0,0
2021-10-26,CUJ16A-V01D,CUJ16A-AD253-20K,1.52,25,1,08:05:00,08:25:00,ÅZ,9,600,220X1-E9J60954A,1,1,2.2,441,,39.400001525879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.400001525879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-26,MXW20B-V01D,P3801101-M,6.42,25,0.6,08:25:00,08:35:00,ÅZ,9,1200,167X1-E9H5771A,1,1,6,430,,18.60000038147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.60000038147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-26,MXS20TB-V01D,P3800502-M-2,2.64,50,0.6,13:05:00,15:00:00,Åú,9,1200,"07X5-E1A5700A, 10X7-E1A5700A, 4X3-E1A5700A",30,15,2.2,443,,47.599998474121,47.799999237061,21,21,24,0,0,0,8,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.599998474121,47.799999237061,47.799999237061,48,47.900001525879,47.900001525879,48,47.900001525879,48.099998474121,48.099998474121,48.099998474121,48.099998474121,48.099998474121,48.099998474121,48.099998474121,0,0,0,0,0
2021-10-25,MXS08TB-V01D,P3800202-M-1,0.7,25,0.6,13:00:00,15:00:00,Åú,9,600,"83X7-E1B5198A, 13X7-E1B5198A, 45X6-E1B5198A",20,20,2.3,439,,43.700000762939,43.700000762939,19,19,11,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.700000762939,43.700000762939,44.599998474121,44.599998474121,44.900001525879,44.900001525879,44.900001525879,44.900001525879,44.099998474121,44.099998474121,44.099998474121,44.099998474121,44.099998474121,44.099998474121,44.200000762939,44.200000762939,44.099998474121,44.099998474121,44.200000762939,44.200000762939
2021-10-26,MXS12TB-V01D,P3800302-M-1,1,40,0.6,08:40:00,10:45:00,Åú,9,600,"45X1-E1B5198A, 19X7-E1B5198A, 80X7-E1B5198A, 81X7-E1B5198A, 82X7-E1B5198A",30,22,2,444,,30.700000762939,30,13,13,4,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.700000762939,30,30.700000762939,30.200000762939,30.700000762939,30.39999961853,30.700000762939,30.700000762939,30.700000762939,30.39999961853,30.700000762939,30.39999961853,30.700000762939,30.5,30.700000762939,30.39999961853,30.700000762939,30.60000038147,30.700000762939,30.5
2021-10-28,PS20A-V01D,S502A61T20X05X27,0.774,25,0.6,08:23:00,08:50:00,ÅZ,9,600,34X2-E9H6120A,2,2,2,446,,42.099998474121,42.099998474121,11,11,46,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.099998474121,42.099998474121,42.799999237061,42.799999237061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-28,CM20AS-V01D,C2M020K03-68714B,1.452,25,0.6,09:00:00,09:20:00,ÅZ,9,600,88X1-E1B5198A,1,2,6,456,,42.799999237061,42.400001525879,12,12,4,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.799999237061,42.400001525879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-28,CM25AS-V01D,C2M025K03-68715B,2.171,25,0.6,09:28:00,09:50:00,ÅZ,9,600,88X3-E9H6120A,3,3,6,462,,28.60000038147,28.60000038147,7,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.60000038147,28.60000038147,28.60000038147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-28,CM32AS-V01D,C2M032K03-68716B,2.822,25,0.6,09:50:00,10:15:00,ÅZ,9,1200,3X3-E1A5700A,2,3,6,468,,45.599998474121,45.400001525879,13,13,19,0,0,0,13,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.599998474121,45.400001525879,45.599998474121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-28,CM40AS-V01D,C2M040K03-68717B,4.311,25,0.6,10:25:00,10:40:00,ÅZ,9,1200,3X3-E1A5700A,3,3,6,466,,29.200000762939,30.299999237061,7,8,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.200000762939,30.299999237061,30.200000762939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-27,CJ10P-V01D,C2J10M-AF112-25K,0.216,25,0.6,08:10:00,08:59:00,ÅZ,9,600,1-E9J6095A,1,1,2,445,,35,35,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,35,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-27,CJ16P-V01D,C2J16M-AF113-25K,0.544,25,0.6,08:59:00,09:05:00,ÅZ,9,600,1-E9J6095A,1,1,3,456,,28,28,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-27,PS12-V01D,S500A61T12X04X30,0.285,25,0.6,09:10:00,09:45:00,ÅZ,9,600,34X1-E9H6120A,1,1,2,443,,26,26,9,9,46,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,26,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-27,PS16-V01D,S500A61T16X05X30,0.507,25,0.6,09:55:00,10:15:00,ÅZ,9,600,34X1-E9H6120A,1,1,2.3,453,,23,23,9,9,32,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-27,CJ10P-V01D,C2J10M-AF112-25K,0.216,25,0.6,08:10:00,08:59:00,ÅZ,9,600,1-E9J6095A,1,1,2,445,,35,35,9,9,12,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,35,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-27,MXS16TB-V01D,P3800402-M-2,1.46,50,0.6,13:00:00,15:25:00,Åú,9,600,"82X7-E1B5198A, 15X7-E1B5198A, 41X7-E1B5198A, 67X7-E1B5198A, 88X2-E1B5198A",30,30,2.5,448,,40.900001525879,40.700000762939,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.900001525879,40.700000762939,41.099998474121,41.200000762939,41.200000762939,41.200000762939,41.200000762939,41.299999237061,41.299999237061,41.299999237061,41.299999237061,41.200000762939,41.299999237061,41.400001525879,41.299999237061,41.400001525879,41.299999237061,41.400001525879,41.400001525879,41.400001525879
